video_name,state,view,segment_duration,is_overlap,total_frames,actual_fps,flow_mean,flow_std,flow_max,orientation_mean,orientation_std,temporal_grad_mean,temporal_grad_std,temporal_grad_max,dominant_freq,flow_entropy,motion_consistency
front_evm_segment_8_10s.avi,Bearing_fault,front,10,False,300,30.0,0.11573523,0.27498436,6.3708687,0.057718784,1.1275618312485458,0.2153122642253077,0.13563157987360566,0.7150439580995137,2.3381967826412273e-05,0.5029650411999609,2.3759574077809376
front_evm_segment_9_10s.avi,Bearing_fault,front,10,False,300,30.0,0.38885066,0.89517653,17.349308,0.0023651966,1.040030408653111,0.4162375801868555,0.21811087064342963,1.3205200149644594,2.3381967826412273e-05,0.6445889099229333,2.3021028941539172
angle_evm_segment_10_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,0.33039874,0.7259068,13.266561,0.01030058,1.3802351127281816,0.4743263647249154,0.2020279308256035,1.143541900486345,0.00308641975308642,0.6253450482483969,2.197056186705009
angle_evm_segment_11_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,0.32712,0.7073096,11.717257,0.21728691,1.5450869928948314,0.4642063518875113,0.22333765546836087,1.3186026936026936,0.00308641975308642,0.7050726795312552,2.1622261809396557
angle_evm_segment_12_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,0.37722874,0.7497388,10.902682,-0.09512984,1.317423622624699,0.5120428082384604,0.19770150729226485,1.1910774410774412,0.00308641975308642,0.8560442370748909,1.9874859777827583
angle_evm_segment_13_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,0.55919045,1.1206347,15.312456,0.11217097,1.2112097157333057,0.5068947870880238,0.2147664728462019,1.3114945753834644,0.00308641975308642,0.8761482784975451,2.004026833421354
angle_evm_segment_14_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,0.53955495,1.2689637,23.75465,0.014547534,1.272482156759593,0.7131121696339088,0.36478170987776953,1.9616301907968574,0.00308641975308642,0.5742161544256317,2.351866727008032
angle_evm_segment_15_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,1.447394,3.6186666,42.93931,0.06521578,1.3913781773146487,0.9904369315601199,0.42172781925512737,2.2174756827534607,0.003109801720912832,0.7448933443493112,2.500123750151805
angle_evm_segment_16_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,2.4407952,4.787404,38.868786,0.018328253,1.2741632558221032,1.106845896097104,0.5885673514964265,3.261059670781893,0.003109801720912832,1.1393583719912916,1.9614108270699708
angle_evm_segment_17_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,2.5670056,4.8331876,67.65747,0.07407653,1.4967176764843082,2.1864220052625853,1.4416918142883923,5.731317807706697,0.003109801720912832,0.9071170717293127,1.8828107085947632
angle_evm_segment_1_10s_50_overlap.avi,Bearing_fault,angle,10,True,300,30.0,4.8858013,7.393294,81.61868,0.3767391,1.8145215172499638,2.991667417392055,1.9066912315090951,9.610994201271978,0.00308641975308642,1.2512418323652845,1.5132200159655804
